"file","date","NDVI","NDVI_min","NDVI_max"
"IMG_5923.JPG","Example photo",-0.169802767201856,-0.696428571428572,0.672727272727273
"Sediment.jpg","Example photo",-0.0576563584885844,-0.17304189435337,0.0476190476190476
"Spartina.jpg","Example photo",0.158494709852481,-0.0176678445229681,0.396551724137931
"Tree.jpg","Example photo",0.282056737453377,-0.230769230769231,0.739130434782609
