"file","date","NDVI","NDVI_min","NDVI_max"
"091_bottom.jpg","25Oct18",0.0571728418616501,-0.208791208791209,0.290780141843972
"091_top.jpg","25Oct18",0.0864724306923413,-0.214285714285714,0.3
"092_bottom.jpg","25Oct18",0.126423289993262,-0.0322580645161291,0.324675324675325
"092_top.jpg","25Oct18",0.0895943967322876,-0.0967741935483871,0.341176470588235
"093_bottom.jpg","25Oct18",0.112226048700867,-0.129662522202487,0.315315315315315
"093_top.jpg","25Oct18",0.094143594501448,-0.136363636363636,0.318181818181818
"094_bottom.jpg","25Oct18",0.141511095713951,-0.104477611940299,0.393939393939394
"094_top.jpg","25Oct18",0.119226291021905,-0.102040816326531,0.36
"095_bottom.jpg","25Oct18",0.0466838564937058,-0.12,0.28
"095_top.jpg","25Oct18",0.103430730787603,-0.126760563380282,0.272727272727273
"096_bottom.jpg","25Oct18",0.124354374159813,-0.108545034642032,0.333333333333333
"096_top.jpg","25Oct18",0.13041079065328,-0.115987460815047,0.392405063291139
"097_bottom.jpg","25Oct18",0.132830754386011,-0.126760563380282,0.428571428571429
"097_top.jpg","25Oct18",0.128720920342903,-0.152542372881356,0.341772151898734
"098_bottom.jpg","25Oct18",0.0513529726848455,-0.216374269005848,0.259259259259259
"098_top.jpg","25Oct18",0.139255625577287,-0.0886075949367089,0.320754716981132
"099_bottom.jpg","25Oct18",-0.0229698736414622,-0.268292682926829,0.157894736842105
"099_top.jpg","25Oct18",0.0642554533105489,-0.192982456140351,0.234042553191489
"100_bottom.jpg","25Oct18",0.0836526044251313,-0.163265306122449,0.307692307692308
"100_top.jpg","25Oct18",0.0619547647303641,-0.173333333333333,0.263157894736842
"101_bottom.jpg","25Oct18",0.080787354556351,-0.114285714285714,0.235294117647059
"101_top.jpg","25Oct18",0.0873899554458366,-0.134328358208955,0.2
"102_bottom.jpg","25Oct18",0.154522625053178,-0.180327868852459,0.52
"102_top.jpg","25Oct18",0.151596182817453,-0.128205128205128,0.408695652173913
"103_bottom.jpg","25Oct18",0.154581938873839,-0.0786516853932585,0.376623376623377
"103_top.jpg","25Oct18",0.146776300919953,-0.0476190476190476,0.325301204819277
"104_bottom.jpg","25Oct18",0.136071897259624,-0.137055837563452,0.333333333333333
"104_top.jpg","25Oct18",0.133207790148537,-0.0721649484536083,0.419354838709677
"105_bottom.jpg","25Oct18",0.100395272999298,-0.149220489977728,0.307692307692308
"105_top.jpg","25Oct18",0.138137928957643,-0.0769230769230769,0.419847328244275
"106_bottom.jpg","25Oct18",0.140115312544941,-0.11727078891258,0.377777777777778
"106_top.jpg","25Oct18",0.13416036162606,-0.151515151515152,0.343283582089552
"107_bottom.jpg","25Oct18",0.114868550910962,-0.106666666666667,0.333333333333333
"107_top.jpg","25Oct18",0.0751744827031232,-0.135135135135135,0.260869565217391
"108_bottom.jpg","25Oct18",0.20765179489429,-0.0974358974358975,0.5
"108_top.jpg","25Oct18",0.0485868717040585,-0.169892473118279,0.319148936170213
"109_bottom.jpg","25Oct18",0.157964131414095,-0.166666666666667,0.666666666666667
"109_top.jpg","25Oct18",0.133222898029397,-0.119718309859155,0.397849462365591
"110_bottom.jpg","25Oct18",0.1238632582038,-0.148648648648649,0.462686567164179
"110_top.jpg","25Oct18",0.0250073328958763,-0.104225352112676,0.419354838709677
"111_bottom.jpg","25Oct18",0.162449558001697,-0.128953771289538,0.492063492063492
"111_top.jpg","25Oct18",0.17786597909728,-0.0586011342155009,0.419847328244275
"112_bottom.jpg","25Oct18",0.147312213150803,-0.0440251572327044,0.393939393939394
"112_top.jpg","25Oct18",0.127985648823048,-0.0967741935483871,0.463087248322148
"113_bottom.jpg","25Oct18",0.107409633839183,-0.108910891089109,0.326732673267327
"113_top.jpg","25Oct18",0.12870094786027,-0.0793650793650794,0.504424778761062
"114_bottom.jpg","25Oct18",0.154627895312016,-0.151898734177215,0.434782608695652
"114_top.jpg","25Oct18",0.0347590663957995,-0.124600638977636,0.517241379310345
"115_bottom.jpg","25Oct18",0.0630575936300239,-0.135483870967742,0.428571428571429
"115_top.jpg","25Oct18",-0.0335754892118566,-0.19047619047619,0.240506329113924
"116_bottom.jpg","25Oct18",0.145515880654016,-0.114754098360656,0.515151515151515
"116_top.jpg","25Oct18",0.088261187645184,-0.12183908045977,0.407407407407407
"117_bottom.jpg","25Oct18",0.117430338379406,-0.129411764705882,0.368421052631579
"117_top.jpg","25Oct18",0.0645268550027638,-0.151020408163265,0.32258064516129
"118_bottom.jpg","25Oct18",0.159073374465568,-0.136842105263158,0.508771929824561
"118_top.jpg","25Oct18",0.1015822341814,-0.101639344262295,0.645569620253164
"119_bottom.jpg","25Oct18",-0.0125540430143017,-0.183431952662722,0.452054794520548
"119_top.jpg","25Oct18",0.0264592971170034,-0.101639344262295,0.304347826086957
"120_bottom.jpg","25Oct18",0.0935842361259603,-0.0535714285714286,0.642857142857143
"120_top.jpg","25Oct18",0.085307481363736,-0.116279069767442,0.3125
"121_bottom.jpg","25Oct18",0.247577606087098,-0.0212765957446809,0.563636363636364
"121_top.jpg","25Oct18",0.109327226627931,-0.0620689655172414,0.444444444444444
"122_bottom.jpg","25Oct18",0.231996984817763,-0.054726368159204,0.555555555555556
"122_top.jpg","25Oct18",0.081325860550477,-0.130434782608696,0.415384615384615
"123_bottom.jpg","25Oct18",0.130376189694498,-0.111111111111111,0.5
"123_top.jpg","25Oct18",0.213903341318085,-0.0714285714285714,0.488372093023256
"124_bottom.jpg","25Oct18",0.101306620783039,-0.0909090909090909,0.354838709677419
"124_top.jpg","25Oct18",0.169381993613088,-0.0962962962962964,0.396825396825397
"125_bottom.jpg","25Oct18",0.267054175491386,-0.101449275362319,0.575221238938053
"125_top.jpg","25Oct18",0.112462738811792,-0.042016806722689,0.372549019607843
"126_bottom.jpg","25Oct18",0.158518099597256,-0.173913043478261,0.480519480519481
"126_top.jpg","25Oct18",0.111187770002082,-0.12621359223301,0.428571428571429
"127_bottom.jpg","25Oct18",0.212544307125099,-0.0833333333333334,0.710144927536232
"127_top.jpg","25Oct18",0.144376556548966,-0.0870488322717622,0.37007874015748
"128_bottom.jpg","25Oct18",0.158288809424412,-0.0181818181818182,0.407407407407407
"128_top.jpg","25Oct18",0.136947390913543,-0.0845070422535211,0.452991452991453
"129_bottom.jpg","25Oct18",0.105077141141171,-0.101123595505618,0.363636363636364
"129_top.jpg","25Oct18",0.056471756845893,-0.098901098901099,0.36
"130_bottom.jpg","25Oct18",0.145106287752582,-0.158620689655172,0.409836065573771
"130_top.jpg","25Oct18",0.148422468879255,-0.057057057057057,0.531914893617021
"131_bottom.jpg","25Oct18",0.190276941380528,-0.107551487414188,0.492063492063492
"131_top.jpg","25Oct18",0.192113260008902,-0.0498915401301518,0.462686567164179
"132_bottom.jpg","25Oct18",0.149947922375377,-0.125628140703518,0.459459459459459
"132_top.jpg","25Oct18",0.173667721304212,-0.0782608695652174,0.515151515151515
