"file","date","NDVI","NDVI_min","NDVI_max"
"Far1.jpg","Snails21Oct18",0.198598201994236,-0.0333333333333333,0.551724137931035
"Far1_2.jpg","Snails21Oct18",0.356111931688719,-0.02,1
"Far1_3.jpg","Snails21Oct18",0.312770405183513,-0.00152671755725199,1
"Far1_4.jpg","Snails21Oct18",0.324703376926695,-0.00165837479270324,1
"Far1_5.jpg","Snails21Oct18",0.259189999403025,0.0031347962382445,0.56043956043956
"Far2.jpg","Snails21Oct18",0.12152111530943,-0.0802919708029197,0.419354838709677
"Far2_1.jpg","Snails21Oct18",0.129774294462047,-0.0100200400801603,0.397849462365591
"Far2_2.jpg","Snails21Oct18",0.166975686449351,-0.0178571428571429,0.794871794871795
"Far2_3.jpg","Snails21Oct18",0.181752004107216,-0.0967741935483871,0.476190476190476
"Far2_4.jpg","Snails21Oct18",0.223739996756338,-6.6770488509296e-17,1
"Far3.jpg","Snails21Oct18",0.165916762168283,-0.0232558139534884,0.441860465116279
"Far3_1.jpg","Snails21Oct18",0.1708236108622,-0.0165289256198347,0.534883720930233
"Far3_2.jpg","Snails21Oct18",0.172215566090659,-0.0212765957446809,0.609756097560976
"Far3_3.jpg","Snails21Oct18",0.153012255969385,-0.0526315789473684,0.413333333333333
"Far3_4.jpg","Snails21Oct18",0.20612075039807,-0.00487804878048779,1
"Far4.jpg","Snails21Oct18",0.208495453262601,-0.0153846153846154,0.822222222222222
"Far4_1.jpg","Snails21Oct18",0.190095221425871,-0.0481283422459894,0.7
"Far4_2.jpg","Snails21Oct18",0.272413600527513,-0.0100200400801603,1
"Far4_3.jpg","Snails21Oct18",0.166902932472694,-0.0352941176470589,0.851851851851852
"Far4_4.jpg","Snails21Oct18",0.307699689542264,-0.142857142857143,1
"Far5.jpg","Snails21Oct18",0.195863767080606,-0.0508474576271186,0.644444444444444
"Far5_1.jpg","Snails21Oct18",0.166560682200864,-0.012448132780083,0.474747474747475
"Far5_2.jpg","Snails21Oct18",0.202579546283383,-0.0314465408805031,0.612903225806452
"Far5_3.jpg","Snails21Oct18",0.224677273350389,-0.0232558139534884,0.654676258992806
"Far5_4.jpg","Snails21Oct18",0.227938129616345,-0.0434782608695652,0.764705882352941
"Far6.jpg","Snails21Oct18",0.245865428340283,-0.125,0.882352941176471
"IMG_5756.jpg","Snails21Oct18",0.14783240670227,-0.104761904761905,0.540983606557377
"Near1.jpg","Snails21Oct18",0.204502100169765,-0.0393700787401576,1
"Near1_1.jpg","Snails21Oct18",0.217590810317981,-0.0165289256198347,0.7
"Near1_2.jpg","Snails21Oct18",0.182096641826571,-0.125,0.555555555555556
"Near1_3.jpg","Snails21Oct18",0.14783240670227,-0.104761904761905,0.540983606557377
"Near1_4.jpg","Snails21Oct18",0.229530811532281,-0.111111111111111,1
"Near2.jpg","Snails21Oct18",0.135897065720308,-0.0516431924882629,0.583333333333333
"Near2_1.jpg","Snails21Oct18",0.169015791607012,-0.0344827586206896,0.513513513513514
"Near2_2.jpg","Snails21Oct18",0.132604720901647,-0.0909090909090909,0.526315789473684
"Near2_3.jpg","Snails21Oct18",0.0911033617433122,-0.0666666666666667,0.525423728813559
"Near2_4.jpg","Snails21Oct18",0.215208326455872,-0.0769230769230769,1
"Near3.jpg","Snails21Oct18",0.186403217894517,-0.0344827586206896,0.652173913043478
"Near3_1.jpg","Snails21Oct18",0.226885001513256,-0.040650406504065,0.785714285714286
"Near3_2.jpg","Snails21Oct18",0.273629898806906,-0.0909090909090908,0.878787878787879
"Near3_3.jpg","Snails21Oct18",0.186867675478174,-0.1,0.757575757575758
"Near3_4.jpg","Snails21Oct18",0.284195136890887,-0.166666666666667,1
"Near4.jpg","Snails21Oct18",0.189598098265009,-0.0485436893203884,0.67741935483871
"Near4_$.jpg","Snails21Oct18",0.199726406304556,-0.166666666666667,1
"Near4_1.jpg","Snails21Oct18",0.236307334943424,-0.11340206185567,0.783783783783784
"Near4_2.jpg","Snails21Oct18",0.160081591951482,-0.064935064935065,0.542857142857143
"Near4_3.jpg","Snails21Oct18",0.109171236510511,-0.0576923076923078,0.542857142857143
"Near4_4.jpg","Snails21Oct18",-0.00107384636193178,-0.0709677419354839,1
"Near5.jpg","Snails21Oct18",0.191951858717159,-0.0304709141274238,0.849056603773585
